,Unnamed: 0.1,Unnamed: 0,food,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density
7365,7365,7365,morning glory homestyle,47.4,0.107,0.013,0.007,0.03,9.405,0.103,2.21,3.921,0.0,0.074,89.208,0.927,0.118,0.217,0.0,0.058,0.351,0.102,0.175,14.498,0.0,0.156,0.323,17.476,0.053,0.899,55.574,0.311,44.95,120.764,0.002,0.501,2743.968
7366,7366,7366,broccoli raw with garlic,90.6,0.396,0.039,0.031,0.13,20.357,7.695,1.411,1.832,0.0,0.057,89.202,0.007,0.102,0.027,0.0,0.105,0.968,0.19,0.307,4.337,0.0,1.187,0.483,28.545,0.037,2.039,12.533,0.093,56.283,371.762,0.002,0.313,549.841
7367,7367,7367,globe artichoke light,23.1,0.652,0.115,0.0,0.37,2.63,0.942,1.684,6.117,0.0,0.025,84.819,0.023,0.254,0.041,0.0,0.048,1.076,0.158,0.323,15.405,0.0,1.387,0.023,73.863,0.11,2.436,5.639,0.326,14.371,164.748,0.0,0.257,7758.227
7368,7368,7368,cremini mushrooms pureed,133.3,0.575,0.108,0.011,0.187,30.484,15.608,1.542,1.559,0.0,0.017,90.912,0.017,0.118,0.018,0.0,0.068,0.444,0.123,0.19,16.115,0.0,1.328,0.077,61.181,0.025,1.233,30.655,0.053,21.385,466.355,0.001,0.643,79.914
7369,7369,7369,enoki raw homestyle,18.6,0.668,0.051,0.007,0.534,1.575,0.032,1.576,2.051,0.0,0.037,86.549,0.187,0.046,0.056,0.0,0.111,0.439,0.297,0.17,13.091,0.0,0.281,0.011,13.492,0.11,0.65,17.571,0.153,37.972,177.948,0.004,0.917,4811.256
7370,7370,7370,kelp dried fortified,20.1,0.218,0.027,0.018,0.055,2.969,1.487,1.561,4.947,0.0,0.07,79.591,0.072,0.085,0.017,0.0,0.045,2.568,0.426,0.308,1.37,0.0,0.933,0.04,42.658,0.29,0.324,5.081,0.099,41.921,261.638,0.001,0.876,4369.883
7371,7371,7371,asparagus roasted with garlic,18.3,0.193,0.019,0.009,0.092,3.308,1.108,0.835,2.074,0.0,0.018,91.607,0.035,0.067,0.226,0.0,0.019,0.554,0.334,0.172,30.522,0.0,0.466,0.043,54.971,0.175,6.355,16.015,0.247,39.25,97.887,0.001,0.204,12239.873
7372,7372,7372,snow peas variety 4,22.8,0.105,0.01,0.013,0.033,4.322,1.348,1.145,4.072,0.0,0.038,71.091,0.028,0.157,0.038,0.0,0.052,2.132,0.169,0.05,24.214,0.0,0.455,0.132,61.177,0.054,0.647,95.191,0.234,35.415,201.05,0.001,0.264,5494.656
7373,7373,7373,red potato roasted artisan,26.3,0.239,0.027,0.004,0.04,4.686,1.097,1.354,4.653,0.0,0.06,76.788,0.126,0.16,0.874,0.0,0.461,1.326,0.424,0.665,46.663,0.0,0.379,0.094,31.969,0.092,0.772,22.69,0.117,53.028,666.51,0.001,0.446,6921.122
7374,7374,7374,french radish baked,45.4,0.281,0.035,0.014,0.176,4.883,0.396,5.83,3.6,0.0,0.016,93.66,0.006,0.036,0.03,0.0,0.084,0.52,0.124,0.192,3.732,0.0,2.286,0.391,6.69,0.104,0.392,64.052,0.053,47.298,444.177,0.002,0.275,3296.546
7375,7375,7375,sorrel cooked extra,51.6,0.26,0.044,0.013,0.098,7.732,2.366,4.591,1.623,0.0,0.028,77.878,0.028,0.059,0.02,0.0,0.026,0.699,0.559,0.54,11.224,0.0,0.186,0.009,26.98,0.069,1.379,17.536,0.063,103.806,467.876,0.001,0.493,2530.434
7376,7376,7376,taro root cooked classic,47.3,0.065,0.009,0.001,0.018,2.559,1.541,9.126,2.479,0.0,0.02,83.738,0.102,0.056,0.013,0.0,0.039,1.662,0.593,0.179,14.922,0.0,0.068,0.149,18.321,0.102,0.15,35.091,0.331,101.305,301.747,0.001,0.278,4244.306
7377,7377,7377,bell pepper yellow raw pureed,13.2,0.526,0.06,0.026,0.186,1.841,0.681,0.264,1.642,0.0,0.012,84.018,0.14,0.052,0.076,0.0,0.125,0.722,0.147,0.18,14.188,0.0,0.47,0.125,75.564,0.05,3.083,14.214,0.081,17.876,194.472,0.003,1.057,8745.691
7378,7378,7378,porcini dried instant,28.9,0.45,0.04,0.018,0.217,4.391,1.291,1.83,1.818,0.0,0.086,78.957,0.067,0.121,0.039,0.0,0.07,0.333,0.07,0.302,2.744,0.0,1.087,0.043,51.698,0.09,0.959,30.541,0.211,25.916,226.627,0.0,0.334,2485.6
7379,7379,7379,yellow wax beans variety 2,93.5,0.156,0.025,0.004,0.039,14.682,4.405,8.35,2.676,0.0,0.039,83.711,0.072,0.054,0.03,0.0,0.116,1.354,0.259,0.079,105.935,0.0,0.397,0.029,57.961,0.134,1.525,3.915,0.393,54.466,290.898,0.001,0.589,4129.293
7380,7380,7380,kale steamed smoked,16.2,0.765,0.11,0.029,0.371,1.822,0.552,0.503,0.97,0.0,0.158,83.332,0.021,0.037,0.027,0.0,0.063,0.472,0.138,0.075,7.601,0.0,0.95,0.019,53.565,0.063,0.989,12.751,0.187,55.008,166.719,0.001,0.215,3380.444
7381,7381,7381,kelp dried reduced fat,58.3,0.653,0.11,0.072,0.127,9.68,1.336,3.438,4.075,0.0,0.057,87.888,0.196,0.044,0.314,0.0,0.137,1.125,0.161,0.105,16.582,0.0,1.027,0.013,10.843,0.162,0.399,33.159,0.03,48.237,179.222,0.0,0.509,2350.316
7382,7382,7382,broccoli raw variety 3,14.4,0.145,0.02,0.005,0.064,2.861,0.898,0.414,1.967,0.0,0.022,89.619,0.099,0.066,0.089,0.0,0.111,0.538,0.045,0.235,4.467,0.0,0.072,0.095,117.816,0.061,0.677,40.906,0.11,23.322,410.546,0.001,0.206,3929.117
7383,7383,7383,serrano pepper grilled,46.5,0.309,0.062,0.02,0.118,7.403,3.487,3.524,1.448,0.0,0.028,88.233,0.004,0.055,0.004,0.0,0.132,0.407,0.258,0.063,32.19,0.0,0.668,0.021,132.659,0.05,0.531,11.672,0.206,5.898,293.372,0.004,0.409,2966.768
7384,7384,7384,mushroom white raw spiced,24.8,0.086,0.006,0.003,0.049,5.346,0.978,0.669,5.117,0.0,0.2,82.28,0.172,0.063,0.011,0.0,0.124,0.665,0.352,0.14,31.16,0.0,0.206,0.024,23.168,0.077,0.707,35.669,0.225,116.47,169.247,0.004,0.39,5826.832
7385,7385,7385,white asparagus reduced fat,22.6,0.657,0.1,0.068,0.074,2.277,0.633,1.894,5.145,0.0,0.076,83.158,0.056,0.078,0.061,0.0,0.022,0.316,0.379,0.131,1.38,0.0,0.599,0.067,17.466,0.13,0.516,23.083,0.15,6.386,195.638,0.001,0.423,4509.88
7386,7386,7386,broccoli rabe reduced fat,36.9,0.614,0.12,0.015,0.157,6.34,2.593,1.493,2.156,0.0,0.02,90.335,0.033,0.022,0.105,0.0,0.223,0.292,0.124,0.245,4.602,0.0,0.861,0.06,60.709,0.086,0.796,22.697,0.169,65.511,223.464,0.0,0.256,1713.353
7387,7387,7387,belgian endive chopped,32.2,0.475,0.062,0.022,0.086,4.657,1.984,2.333,2.099,0.0,0.018,84.562,0.286,0.077,0.097,0.0,0.059,1.099,0.06,0.276,13.11,0.0,0.393,0.116,34.483,0.074,1.128,51.018,0.133,19.656,201.183,0.0,0.204,3156.976
7388,7388,7388,dulse flakes marinated,36.3,0.288,0.021,0.014,0.029,4.951,0.272,3.488,9.677,0.0,0.027,87.619,0.035,0.039,0.119,0.0,0.072,0.686,0.278,0.232,7.681,0.0,0.411,0.114,12.847,0.131,0.736,27.566,0.132,32.848,331.711,0.002,0.156,5543.85
7389,7389,7389,chayote cooked instant,23.4,0.253,0.013,0.013,0.074,3.505,1.577,1.77,1.239,0.0,0.048,92.314,0.014,0.051,0.02,0.0,0.05,1.222,0.209,0.194,9.075,0.0,1.793,0.075,25.698,0.083,0.629,19.792,0.995,356.271,231.469,0.001,0.145,2837.942
7390,7390,7390,pumpkin canned serving size small,43.8,0.2,0.028,0.002,0.096,9.367,3.269,1.123,1.824,0.0,0.042,89.961,0.077,0.074,0.047,0.0,0.056,0.357,0.101,0.145,24.886,0.0,2.081,0.048,26.728,0.197,0.548,20.381,0.256,82.758,152.164,0.006,0.281,1892.426
7391,7391,7391,zucchini grilled cooked,20.6,0.141,0.018,0.009,0.041,3.182,1.531,1.649,3.224,0.0,0.079,83.162,0.072,0.039,0.056,0.0,0.032,1.829,0.336,0.324,29.402,0.0,0.561,0.111,26.376,0.078,1.462,19.353,0.066,27.709,344.841,0.001,0.751,7082.334
7392,7392,7392,shaved brussels sprouts roasted,22.0,0.175,0.0,0.013,0.056,2.14,0.946,2.97,4.55,0.0,0.004,80.815,0.132,0.051,0.119,0.0,0.096,0.476,0.047,0.896,17.33,0.0,0.674,0.031,10.127,0.174,1.611,14.627,0.282,26.91,155.367,0.006,0.837,7460.644
7393,7393,7393,zucchini grilled frozen,28.7,0.466,0.051,0.03,0.122,3.956,1.887,2.17,5.833,0.0,0.06,86.853,0.458,0.073,0.152,0.0,0.074,0.774,0.642,0.089,24.841,0.0,0.506,0.018,40.791,0.203,0.322,24.136,0.138,63.036,225.23,0.001,0.342,5309.104
7394,7394,7394,butternut squash roasted artisan,36.1,0.223,0.021,0.017,0.136,8.143,3.493,0.368,3.245,0.0,0.062,88.769,0.066,0.145,0.191,0.0,0.039,0.971,0.074,0.123,2.922,0.0,0.36,0.453,58.401,0.062,0.93,11.081,0.21,175.921,244.137,0.0,0.153,1463.105
7395,7395,7395,okra fried baked,42.7,0.165,0.017,0.009,0.062,8.538,2.433,1.77,2.591,0.0,0.031,84.923,0.008,0.233,0.024,0.0,0.046,0.669,0.337,0.099,9.243,0.0,0.28,0.004,51.49,0.07,0.831,17.224,0.289,28.194,742.586,0.001,0.533,1964.946
7396,7396,7396,sugar pumpkin baked extra,51.7,0.106,0.018,0.009,0.041,11.694,1.579,1.002,0.58,0.0,0.11,87.377,0.042,0.1,0.058,0.0,0.028,0.417,0.254,0.076,6.001,0.0,0.388,0.083,12.506,0.033,1.334,28.217,0.368,37.22,221.771,0.001,0.226,1026.238
7397,7397,7397,shallot cooked,50.9,0.182,0.022,0.022,0.086,10.939,5.098,1.372,1.847,0.0,0.009,77.622,0.022,0.037,1.248,0.0,0.094,1.365,0.307,0.101,89.543,0.0,0.18,0.073,58.207,0.132,0.87,17.338,0.65,110.832,279.653,0.001,1.287,4214.039
7398,7398,7398,corn kernels frozen enriched,92.4,0.053,0.005,0.003,0.025,20.572,6.336,2.414,7.214,0.0,0.057,88.423,0.026,0.086,0.042,0.0,0.14,0.639,0.05,0.261,53.936,0.0,0.715,0.012,8.823,0.197,0.323,30.346,0.053,15.592,119.568,0.002,0.195,2188.029
7399,7399,7399,onion raw original,83.5,0.269,0.034,0.022,0.134,17.89,8.516,2.386,1.457,0.0,0.07,92.222,0.604,0.071,0.137,0.0,0.027,0.281,0.453,0.171,31.695,0.0,0.271,0.163,48.363,0.059,5.635,30.784,0.096,87.811,218.71,0.002,0.154,2206.599
7400,7400,7400,turnip cooked traditional,78.8,0.35,0.052,0.014,0.155,8.367,1.958,10.554,1.352,0.0,0.008,90.159,0.262,0.062,0.019,0.0,0.052,1.154,0.324,0.161,28.06,0.0,0.399,0.108,52.418,0.015,0.337,13.293,0.348,13.203,252.392,0.0,0.357,3045.399
7401,7401,7401,enoki raw grilled,50.2,0.508,0.081,0.01,0.21,7.293,2.385,4.122,2.851,0.0,0.04,91.916,0.031,0.064,0.109,0.0,0.076,0.876,0.114,0.215,19.506,0.0,0.673,0.097,37.072,0.17,2.144,9.257,0.388,36.033,264.932,0.0,0.596,3387.724
7402,7402,7402,edamame steamed light,16.4,0.145,0.018,0.011,0.083,3.312,1.315,0.466,2.122,0.0,0.019,91.839,0.047,0.13,0.014,0.0,0.109,0.607,0.073,0.158,13.283,0.0,0.497,0.041,23.11,0.097,0.469,20.44,0.36,44.445,228.265,0.0,0.358,3822.0
7403,7403,7403,artichoke heart marinated boiled,27.7,0.239,0.047,0.008,0.105,5.5,1.722,0.875,0.501,0.0,0.071,84.459,0.06,0.111,0.255,0.0,0.019,0.93,0.293,0.404,17.654,0.0,1.704,0.105,59.502,0.041,1.178,6.921,0.487,7.437,463.247,0.002,0.301,2632.93
7404,7404,7404,kale raw artisan,53.5,0.117,0.024,0.009,0.032,7.209,1.91,5.903,1.164,0.0,0.023,92.021,0.072,0.189,0.011,0.0,0.188,0.433,0.058,0.068,93.937,0.0,1.055,0.064,64.683,0.134,0.396,4.966,0.298,121.862,264.281,0.002,0.118,5565.096
7405,7405,7405,broccoli steamed fortified,40.6,2.202,0.299,0.0,0.511,4.484,1.022,0.719,2.285,0.0,0.064,86.162,0.51,0.055,0.035,0.0,0.043,0.22,0.054,0.088,10.973,0.0,0.498,0.101,15.497,0.102,2.227,21.141,1.237,28.112,93.57,0.004,0.199,2416.891
7406,7406,7406,tomato raw plain,20.9,0.087,0.017,0.005,0.049,3.589,1.942,1.438,5.837,0.0,0.027,92.083,0.123,0.092,0.046,0.0,0.023,0.505,0.294,0.188,13.965,0.0,0.479,0.008,91.288,0.024,1.512,29.074,2.655,78.559,370.714,0.001,0.449,7020.911
7407,7407,7407,jicama raw spiced,31.7,0.182,0.022,0.009,0.037,6.484,0.045,1.038,1.56,0.0,0.063,79.419,0.006,0.057,0.237,0.0,0.039,0.485,0.174,0.107,8.78,0.0,1.037,0.058,103.702,0.125,0.963,25.479,0.215,48.789,414.385,0.004,0.665,2523.601
7408,7408,7408,sweet potato mashed with spices,20.7,0.863,0.098,0.056,0.338,1.82,0.069,1.422,1.361,0.0,0.049,90.067,0.029,0.087,0.032,0.0,0.063,0.693,0.516,0.24,18.748,0.0,0.476,0.141,29.884,0.1,2.534,11.867,0.097,59.875,194.73,0.0,0.334,6205.445
7409,7409,7409,bell pepper green raw with herbs,50.5,0.144,0.016,0.009,0.082,10.388,3.532,1.916,2.228,0.0,0.265,84.584,0.285,0.099,0.081,0.0,0.047,1.205,0.466,0.205,21.04,0.0,0.169,0.02,13.248,0.08,4.287,31.829,0.185,31.951,193.871,0.002,0.482,3266.373
7410,7410,7410,acorn squash baked homestyle,62.8,0.157,0.028,0.011,0.046,14.427,6.55,0.919,2.068,0.0,0.008,90.423,0.052,0.093,0.042,0.0,0.089,0.498,0.053,0.464,5.853,0.0,0.424,0.015,58.046,0.05,0.331,10.912,0.04,33.411,197.723,0.002,0.356,365.696
7411,7411,7411,bell pepper yellow raw sweetened,19.6,0.13,0.021,0.004,0.058,3.672,1.472,0.936,2.187,0.0,0.032,88.001,0.024,0.125,0.536,0.0,0.118,0.585,0.392,0.192,7.568,0.0,0.801,0.12,72.536,0.073,0.418,24.903,0.354,10.302,249.087,0.001,0.341,3138.718
7412,7412,7412,brussels sprouts roasted fresh,79.6,0.164,0.028,0.018,0.074,14.56,6.901,4.965,6.557,0.0,0.057,86.266,0.135,0.076,0.033,0.0,0.073,0.832,0.138,0.118,62.752,0.0,0.437,0.016,30.569,0.097,0.248,16.167,0.541,23.061,299.236,0.003,0.123,3133.21
7413,7413,7413,brussels sprouts steamed fortified,32.7,0.363,0.014,0.018,0.167,2.728,0.821,4.621,3.409,0.0,0.023,83.552,0.03,0.089,0.062,0.0,0.044,0.408,0.387,0.111,13.315,0.0,0.411,0.08,18.873,0.076,0.717,14.245,0.097,63.176,147.062,0.001,0.345,4657.059
7414,7414,7414,kohlrabi raw baked,65.9,0.106,0.009,0.006,0.022,15.919,4.028,0.305,4.009,0.0,0.024,82.515,0.057,0.076,0.056,0.0,0.044,0.259,0.48,0.283,5.034,0.0,0.41,0.024,32.8,0.04,0.234,21.87,0.263,21.976,361.196,0.001,0.155,699.848
7415,7415,7415,corn kernels frozen boiled,18.6,0.152,0.025,0.003,0.077,2.561,1.352,1.755,1.541,0.0,0.013,95.95,0.026,0.083,0.025,0.0,0.045,0.155,0.128,0.184,38.242,0.0,0.512,0.067,24.396,0.044,0.593,57.677,0.31,95.028,1212.48,0.0,0.411,6911.596
7416,7416,7416,new potato variety 1,37.9,0.706,0.111,0.052,0.172,5.383,2.18,2.493,0.551,0.0,0.011,79.223,0.06,0.145,0.18,0.0,0.109,1.342,0.068,0.08,6.98,0.0,0.33,0.148,26.299,0.05,0.131,25.802,0.161,63.896,218.496,0.003,0.785,1351.344
7417,7417,7417,globe artichoke grilled,38.3,0.253,0.033,0.018,0.061,7.076,3.191,1.929,3.752,0.0,0.026,90.314,0.084,0.071,0.023,0.0,0.037,0.577,0.111,0.129,14.265,0.0,0.915,0.01,29.56,0.11,2.137,41.259,0.094,206.589,390.853,0.001,0.206,3397.201
7418,7418,7418,celeriac raw variety 5,69.3,0.284,0.024,0.016,0.079,15.458,9.043,1.216,2.508,0.0,0.027,89.703,0.487,0.054,0.027,0.0,0.149,2.059,0.104,0.137,18.672,0.0,0.632,0.303,61.068,0.039,2.089,34.85,0.215,32.78,466.71,0.002,0.224,1141.579
7419,7419,7419,english cucumber standard,34.7,0.296,0.047,0.015,0.156,5.672,1.395,2.327,2.33,0.0,0.035,90.64,0.101,0.035,0.131,0.0,0.029,0.328,0.218,0.223,107.273,0.0,0.187,0.036,21.754,0.041,0.958,7.228,0.098,138.959,161.631,0.0,0.61,8411.882
7420,7420,7420,red onion raw seasoned,12.5,0.413,0.09,0.015,0.169,1.289,0.141,0.904,6.074,0.0,0.049,83.631,0.341,0.038,0.009,0.0,0.118,0.735,0.174,0.318,22.649,0.0,0.7,0.434,79.802,0.164,0.49,17.221,0.247,76.457,230.955,0.003,0.166,11781.453
7421,7421,7421,celery cooked seasoned,44.3,0.456,0.058,0.038,0.229,9.335,4.07,0.718,4.276,0.0,0.004,81.254,0.137,0.027,0.072,0.0,0.125,0.681,0.066,0.318,12.243,0.0,0.576,0.213,30.058,0.056,0.506,21.972,0.063,80.903,255.554,0.0,0.298,1691.346
7422,7422,7422,red cabbage raw plain,87.6,0.575,0.097,0.018,0.196,19.631,6.439,0.985,4.436,0.0,0.048,87.257,0.019,0.026,0.028,0.0,0.063,0.533,0.278,0.077,39.359,0.0,0.192,0.047,23.537,0.122,0.219,21.521,0.445,12.1,347.894,0.005,0.159,1307.796
7423,7423,7423,chicory raw steamed,29.1,0.406,0.051,0.031,0.073,3.517,1.256,2.855,2.484,0.0,0.022,89.062,0.001,0.083,0.126,0.0,0.047,0.652,0.084,0.208,1.663,0.0,0.517,0.27,94.879,0.022,0.84,24.913,0.471,148.661,530.735,0.001,0.562,3273.551
7424,7424,7424,yellow wax beans whole grain,29.0,0.598,0.078,0.032,0.038,2.058,0.871,3.856,0.847,0.0,0.036,87.314,0.025,0.194,0.575,0.0,0.131,0.314,0.218,0.086,16.101,0.0,0.171,0.117,33.244,0.087,0.578,32.699,0.169,37.364,175.476,0.001,0.279,3876.949
7425,7425,7425,purslane raw with salt,33.6,0.248,0.023,0.022,0.12,6.134,1.441,1.696,5.346,0.0,0.006,88.013,0.602,0.043,0.209,0.0,0.042,0.107,0.683,0.247,24.192,0.0,0.145,0.062,8.561,0.055,0.167,17.11,0.28,71.799,464.368,0.002,0.339,4013.895
7426,7426,7426,enoki raw prepared,60.6,0.174,0.027,0.005,0.079,12.805,1.959,1.965,1.342,0.0,0.025,83.845,0.032,0.019,0.188,0.0,0.097,0.582,0.098,0.212,36.978,0.0,0.337,0.033,53.791,0.102,0.745,23.725,0.066,46.047,184.186,0.002,0.245,2124.312
7427,7427,7427,shaved brussels sprouts instant,70.3,0.149,0.001,0.002,0.094,14.21,7.574,3.038,9.565,0.0,0.069,93.354,0.065,0.294,0.057,0.0,0.034,0.895,1.123,0.119,39.132,0.0,0.585,0.065,20.864,0.073,0.542,40.692,0.091,15.196,521.326,0.0,0.526,2968.835
7428,7428,7428,beet root roasted serving size small,39.0,0.028,0.002,0.002,0.008,9.014,0.793,0.67,11.138,0.0,0.015,88.475,0.003,0.06,0.042,0.0,0.02,0.347,0.878,0.249,19.163,0.0,0.53,0.019,42.412,0.047,1.132,12.1,0.048,16.476,297.074,0.003,1.271,5229.768
7429,7429,7429,bok choy reduced fat,53.7,0.226,0.034,0.007,0.083,12.569,2.903,0.335,2.815,0.0,0.046,86.268,0.01,0.059,0.006,0.0,0.113,0.872,0.079,0.157,19.655,0.0,0.469,0.041,18.229,0.2,1.02,46.029,0.125,60.551,135.998,0.001,0.099,1538.516
7430,7430,7430,elephant garlic homestyle,66.7,0.221,0.037,0.007,0.12,12.769,4.367,3.419,3.472,0.0,0.019,95.649,0.229,0.171,0.027,0.0,0.06,0.259,0.575,0.066,26.26,0.0,0.548,0.128,15.875,0.29,0.422,35.184,0.247,63.06,110.754,0.0,0.171,1980.51
7431,7431,7431,steamed cauliflower with salt,65.2,3.402,0.293,0.231,0.725,7.266,2.027,1.37,1.785,0.0,0.022,91.712,0.046,0.051,0.039,0.0,0.07,1.171,0.229,0.2,24.963,0.0,0.752,0.056,28.837,0.165,0.486,20.656,0.971,22.321,113.182,0.0,0.251,1392.438
7432,7432,7432,dulse flakes with herbs,54.3,0.199,0.028,0.017,0.034,11.448,3.629,1.675,2.466,0.0,0.08,89.431,0.093,0.076,0.045,0.0,0.058,0.504,0.192,0.251,38.545,0.0,0.835,0.27,30.771,0.094,0.656,13.773,0.109,13.263,290.812,0.001,0.131,2340.068
7433,7433,7433,lettuce iceberg standard,66.5,0.178,0.029,0.012,0.031,14.209,2.742,2.005,3.501,0.0,0.054,77.246,0.013,0.171,0.02,0.0,0.039,0.39,0.046,0.05,17.846,0.0,2.168,0.062,101.483,0.054,0.482,8.118,0.278,53.39,437.611,0.0,0.066,1667.047
7434,7434,7434,curly kale raw,15.4,0.063,0.005,0.005,0.023,2.541,0.948,1.157,3.233,0.0,0.098,80.651,0.046,0.105,0.012,0.0,0.065,0.835,0.264,0.287,15.327,0.0,0.244,0.14,31.512,0.026,1.835,6.299,0.061,39.151,434.38,0.0,0.215,7886.686
7435,7435,7435,spinach cooked variety 4,40.6,0.138,0.016,0.012,0.062,8.723,4.431,1.127,1.014,0.0,0.027,79.025,0.082,0.076,0.056,0.0,0.049,0.413,0.189,0.533,9.144,0.0,0.376,0.034,66.061,0.077,0.402,42.39,0.077,17.447,372.588,0.001,0.5,864.504
7436,7436,7436,purple yam serving size large,26.3,0.203,0.025,0.01,0.089,3.055,1.253,3.072,0.942,0.0,0.018,90.979,0.003,0.087,0.072,0.0,0.111,0.256,0.035,0.25,64.743,0.0,1.383,0.07,36.757,0.093,0.799,44.896,0.056,62.995,227.041,0.004,0.27,7648.082
7437,7437,7437,edamame steamed reduced fat,71.1,0.166,0.015,0.012,0.054,15.566,4.685,1.83,5.463,0.0,0.065,93.291,0.519,0.107,0.133,0.0,0.042,0.482,0.119,0.074,16.566,0.0,0.179,0.021,12.731,0.055,0.724,11.417,0.157,103.715,290.348,0.004,0.248,1620.766
7438,7438,7438,acorn squash baked whole,55.1,0.166,0.026,0.015,0.039,6.907,2.901,6.495,0.91,0.0,0.004,95.988,0.003,0.308,0.06,0.0,0.035,0.919,1.274,0.194,45.024,0.0,0.762,0.374,136.696,0.027,0.315,14.84,0.291,79.899,278.727,0.002,0.628,3711.609
7439,7439,7439,dandelion greens choice,17.2,0.403,0.03,0.022,0.212,1.691,0.719,1.711,2.029,0.0,0.021,76.288,0.025,0.028,0.052,0.0,0.042,0.498,0.033,0.213,6.602,0.0,1.228,0.225,85.003,0.075,0.287,11.115,0.154,61.292,807.46,0.001,0.192,4239.2
7440,7440,7440,carrot cooked with olive oil,28.6,0.199,0.014,0.004,0.075,6.067,1.954,0.639,1.605,0.0,0.06,83.881,0.013,0.247,0.022,0.0,0.081,1.517,0.139,0.044,19.714,0.0,0.159,0.145,20.191,0.127,0.984,18.606,0.344,158.09,378.419,0.002,0.429,2740.255
7441,7441,7441,pumpkin canned diced,31.8,0.237,0.018,0.012,0.087,5.8,2.906,1.618,2.227,0.0,0.015,85.837,0.184,0.088,0.025,0.0,0.231,0.667,0.084,0.099,20.432,0.0,0.139,0.063,66.2,0.193,2.924,8.891,0.028,78.216,253.985,0.001,0.194,4392.201
7442,7442,7442,wakame seaweed classic,53.4,0.383,0.035,0.02,0.116,10.578,3.089,1.904,5.62,0.0,0.014,88.084,0.078,0.062,0.064,0.0,0.079,0.985,0.221,0.14,34.7,0.0,0.701,0.056,59.586,0.099,1.114,15.005,0.343,21.723,353.563,0.0,0.219,3287.207
7443,7443,7443,orange bell pepper low sodium,31.9,0.274,0.053,0.0,0.089,5.624,1.085,1.742,2.1,0.0,0.02,86.512,0.835,0.059,0.164,0.0,0.072,0.64,0.111,0.099,17.531,0.0,1.108,0.044,103.269,0.125,0.787,13.077,0.079,21.252,425.514,0.002,0.302,3297.853
7444,7444,7444,cactus pads raw variety 5,39.0,0.364,0.013,0.027,0.05,7.94,0.468,0.994,1.1,0.0,0.015,89.673,0.063,0.112,0.082,0.0,0.038,0.498,0.04,0.125,42.943,0.0,1.015,0.043,42.839,0.013,3.942,36.217,0.199,103.556,145.186,0.0,0.365,4983.208
7445,7445,7445,white asparagus marinated,39.9,0.424,0.022,0.025,0.148,7.975,3.023,1.055,1.133,0.0,0.01,80.309,0.125,0.043,0.012,0.0,0.143,3.934,0.03,0.166,50.569,0.0,0.112,0.192,208.558,0.027,1.303,7.611,0.097,40.962,330.724,0.001,0.575,3910.893
7446,7446,7446,pak choi steamed artisan,62.8,0.909,0.167,0.059,0.375,12.297,1.402,1.365,2.467,0.0,0.025,86.423,0.076,0.089,0.117,0.0,0.092,1.633,0.095,0.046,2.892,0.0,0.173,0.049,24.772,0.036,1.771,28.569,0.103,129.815,272.169,0.001,0.319,1351.62
7447,7447,7447,silverbeet cooked dried,27.3,0.15,0.019,0.007,0.028,4.745,2.743,1.749,3.916,0.0,0.01,88.689,0.138,0.088,0.035,0.0,0.054,0.785,0.158,0.113,46.636,0.0,0.433,0.029,28.134,0.103,0.402,29.295,0.034,32.927,134.171,0.0,0.353,5931.455
7448,7448,7448,chinese broccoli instant,26.3,0.588,0.109,0.035,0.266,5.094,2.338,0.168,5.518,0.0,0.013,90.433,0.01,0.067,0.076,0.0,0.158,1.555,0.138,0.346,1.544,0.0,0.911,0.101,8.612,0.169,1.917,26.342,0.067,19.493,125.168,0.001,0.166,3654.789
7449,7449,7449,bamboo shoots canned with salt,47.0,0.706,0.104,0.008,0.424,7.912,2.508,2.24,3.843,0.0,0.002,90.79,0.029,0.059,0.024,0.0,0.075,2.103,0.169,0.124,7.654,0.0,1.696,0.057,41.146,0.158,0.249,38.217,0.103,15.218,558.349,0.0,0.521,1907.568
7450,7450,7450,brussels sprouts steamed original,49.3,0.486,0.096,0.047,0.203,8.484,3.877,2.752,1.981,0.0,0.031,88.405,0.027,0.152,0.18,0.0,0.147,1.085,0.114,0.155,39.755,0.0,0.562,0.166,77.632,0.351,0.32,16.282,0.084,75.629,227.991,0.004,0.694,2756.482
7451,7451,7451,broccoli raw grilled,38.9,0.158,0.023,0.0,0.045,8.288,0.497,1.071,6.748,0.0,0.012,82.956,0.103,0.111,0.044,0.0,0.023,0.308,0.32,0.113,2.378,0.0,0.529,0.11,37.257,0.148,0.526,7.57,0.099,34.92,310.384,0.001,0.309,2910.092
