,Unnamed: 0.1,Unnamed: 0,food,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density
6792,6792,6792,anise bulb with olive oil,46.3,0.749,0.078,0.049,0.16,8.686,2.736,1.202,5.638,0.0,0.033,81.027,0.236,0.081,0.19,0.0,0.036,0.43,0.594,0.098,42.032,0.0,0.551,0.115,54.449,0.04,0.593,37.132,0.088,73.632,204.569,0.001,0.257,3674.469
6793,6793,6793,spaghetti squash ancient grain,14.0,0.161,0.021,0.01,0.053,1.45,0.551,1.689,6.113,0.0,0.029,86.939,0.015,0.039,0.069,0.0,0.175,0.511,0.11,0.109,5.498,0.0,1.322,0.394,20.498,0.067,0.566,12.274,0.449,30.273,529.707,0.0,0.315,8632.989
6794,6794,6794,ginger root raw smoked,20.2,0.693,0.096,0.019,0.448,1.369,0.578,2.13,1.77,0.0,0.043,89.687,0.009,0.053,0.007,0.0,0.053,0.615,0.114,0.04,16.36,0.0,0.943,0.027,14.304,0.084,1.881,20.692,0.396,18.522,488.926,0.001,0.314,6067.739
6795,6795,6795,shaved brussels sprouts organic,24.1,0.156,0.026,0.003,0.055,5.02,1.953,0.652,12.377,0.0,0.031,81.57,0.09,0.147,0.158,0.0,0.033,0.511,0.213,0.275,7.183,0.0,0.305,0.088,69.61,0.111,0.298,21.02,0.466,20.418,185.061,0.001,0.073,7175.303
6796,6796,6796,zucchini raw quick cook,27.1,1.07,0.097,0.04,0.379,3.381,0.926,0.986,0.449,0.0,0.06,87.876,0.076,0.052,0.053,0.0,0.069,0.856,0.091,0.084,2.265,0.0,0.698,0.065,24.291,0.063,0.33,11.328,0.061,66.851,250.467,0.001,0.073,1029.715
6797,6797,6797,garlic powder homestyle,53.3,1.489,0.204,0.07,0.755,7.157,1.346,2.812,4.308,0.0,0.012,85.983,0.029,0.125,0.094,0.0,0.037,0.429,0.12,0.072,39.217,0.0,0.246,0.009,8.924,0.433,1.859,13.401,0.167,63.251,277.495,0.001,0.176,3814.408
6798,6798,6798,parsnip raw prepared,74.6,0.797,0.112,0.075,0.436,13.649,6.647,3.2,0.777,0.0,0.078,91.491,0.055,0.077,0.102,0.0,0.109,0.387,0.247,0.525,32.779,0.0,0.436,0.137,44.703,0.076,1.47,45.175,0.116,44.093,374.228,0.0,0.121,1585.526
6799,6799,6799,serrano pepper variety 4,55.3,0.297,0.029,0.017,0.173,4.006,1.07,9.152,2.141,0.0,0.013,83.23,0.093,0.081,0.102,0.0,0.056,0.344,0.111,0.135,18.464,0.0,0.138,0.036,9.187,0.106,0.476,27.142,0.134,90.697,356.875,0.001,0.706,3845.478
6800,6800,6800,cauliflower raw raw,19.9,0.143,0.01,0.0,0.053,2.623,0.262,2.038,0.91,0.0,0.01,93.323,0.023,0.037,0.008,0.0,0.268,0.426,0.167,0.08,6.098,0.0,0.057,0.013,36.709,0.038,0.765,11.558,0.468,47.152,251.808,0.001,0.542,3633.604
6801,6801,6801,bamboo shoots canned baked,56.9,0.399,0.021,0.033,0.162,8.044,4.456,5.274,1.27,0.0,0.102,78.525,0.15,0.038,0.066,0.0,0.04,0.242,0.088,0.262,16.694,0.0,0.678,0.049,71.629,0.035,0.966,11.676,0.524,28.274,207.521,0.002,0.291,2305.067
6802,6802,6802,kale chips shredded,8.7,0.114,0.024,0.012,0.04,1.415,0.766,0.496,0.852,0.0,0.022,81.418,0.108,0.073,0.031,0.0,0.072,0.949,0.812,0.467,53.791,0.0,0.477,0.118,22.166,0.079,0.158,14.329,0.685,55.79,232.447,0.001,0.164,14469.802
6803,6803,6803,pickle dill boiled,34.8,0.088,0.02,0.003,0.006,7.147,3.388,1.363,1.355,0.0,0.006,81.72,0.016,0.046,0.069,0.0,0.045,0.737,0.064,0.207,8.882,0.0,0.075,0.018,22.778,0.132,0.325,59.708,0.433,23.765,320.018,0.001,0.258,1254.777
6804,6804,6804,green beans raw sliced,45.7,1.464,0.045,0.031,0.583,5.647,2.767,2.475,6.573,0.0,0.025,78.172,0.042,0.139,0.065,0.0,0.074,0.83,0.08,0.069,17.247,0.0,0.11,0.089,37.756,0.245,0.351,41.218,0.093,48.006,313.656,0.0,0.124,3195.809
6805,6805,6805,shallot with spices,27.5,0.943,0.122,0.061,0.08,3.601,0.789,1.144,2.657,0.0,0.046,87.683,0.164,0.121,0.027,0.0,0.119,0.449,0.215,0.205,7.179,0.0,1.267,0.155,9.217,0.066,1.119,23.358,0.448,17.155,192.166,0.005,0.21,2980.122
6806,6806,6806,poblano pepper roasted grilled,16.6,0.202,0.017,0.009,0.104,2.289,0.749,1.411,9.952,0.0,0.024,96.704,0.003,0.082,0.082,0.0,0.036,0.51,0.439,0.104,85.14,0.0,1.421,0.032,7.51,0.144,0.831,36.453,0.119,16.519,296.898,0.005,0.927,19570.53
6807,6807,6807,kale chips enriched,50.2,0.112,0.027,0.007,0.055,10.229,1.841,2.057,1.32,0.0,0.081,89.166,0.063,0.095,0.121,0.0,0.101,0.381,0.288,0.077,1.787,0.0,0.347,0.025,141.346,0.139,0.225,6.278,0.219,86.165,200.235,0.002,0.104,1132.902
6808,6808,6808,broccoli steamed dried,66.0,0.184,0.029,0.002,0.062,11.917,3.516,4.164,0.916,0.0,0.015,84.927,0.03,0.015,0.091,0.0,0.081,0.424,0.065,0.16,46.404,0.0,0.175,0.015,24.379,0.047,1.182,20.615,0.124,34.644,517.713,0.0,0.544,2646.762
6809,6809,6809,okra raw processed,12.9,0.4,0.085,0.012,0.142,1.929,0.858,0.39,3.273,0.0,0.028,92.121,0.039,0.026,0.029,0.0,0.049,0.929,0.29,0.185,7.491,0.0,0.211,0.149,45.773,0.104,0.113,41.618,0.217,110.163,211.093,0.001,0.101,4697.042
6810,6810,6810,bitter melon stir fried organic,24.4,0.083,0.015,0.006,0.037,5.593,1.963,0.324,1.162,0.0,0.014,85.595,0.116,0.021,0.08,0.0,0.086,0.952,0.42,0.383,36.806,0.0,0.425,0.07,24.868,0.02,1.057,24.905,0.261,53.576,619.217,0.0,0.156,4261.125
6811,6811,6811,pickled okra original,28.3,0.202,0.024,0.009,0.026,5.383,2.546,1.236,2.77,0.0,0.005,97.0,0.017,0.201,0.014,0.0,0.04,0.442,0.2,0.18,46.166,0.0,0.226,0.018,59.688,0.051,0.544,24.789,0.188,52.655,128.492,0.001,0.375,5142.581
6812,6812,6812,tomato raw seasoned,110.8,0.175,0.013,0.007,0.101,25.581,7.239,1.73,4.229,0.0,0.281,91.799,0.023,0.163,0.075,0.0,0.098,0.634,0.144,0.207,12.22,0.0,0.721,0.051,26.02,0.042,0.773,15.676,0.978,76.891,825.659,0.002,0.46,693.787
6813,6813,6813,dandelion greens sweetened,22.5,0.196,0.018,0.01,0.083,4.632,1.844,0.564,2.813,0.0,0.017,91.428,0.011,0.111,0.101,0.0,0.061,1.204,0.1,0.188,4.856,0.0,3.355,0.241,7.444,0.186,0.415,7.318,0.644,48.64,204.216,0.001,0.149,2230.201
6814,6814,6814,tomato raw with salt,54.8,0.348,0.048,0.016,0.222,9.144,2.46,3.776,1.36,0.0,0.079,91.017,0.344,0.163,0.036,0.0,0.063,0.499,0.027,0.148,6.67,0.0,0.164,0.019,14.014,0.161,1.533,25.454,0.215,40.568,331.297,0.003,0.354,1947.32
6815,6815,6815,garlic raw prepared,71.8,0.174,0.019,0.02,0.052,14.979,6.666,2.589,4.164,0.0,0.053,88.633,0.061,0.053,0.111,0.0,0.049,0.457,0.096,0.161,11.822,0.0,0.435,0.026,72.25,0.019,0.12,54.595,0.115,30.285,1117.665,0.002,0.212,1156.936
6816,6816,6816,rainbow chard raw regular,22.3,0.56,0.1,0.023,0.267,2.548,0.306,1.775,1.977,0.0,0.052,84.387,0.039,0.103,0.064,0.0,0.074,0.357,0.05,0.173,16.995,0.0,0.75,0.037,52.406,0.102,0.296,14.462,0.021,49.21,499.8,0.005,0.179,4196.883
6817,6817,6817,green onion quick cook,22.6,0.03,0.003,0.002,0.019,4.642,1.458,0.941,3.369,0.0,0.081,90.285,0.478,0.043,0.061,0.0,0.081,0.255,0.162,0.138,5.094,0.0,1.189,0.066,38.456,0.057,0.915,13.853,0.219,91.946,234.498,0.001,0.125,3463.561
6818,6818,6818,turnip raw with herbs,36.0,0.565,0.068,0.012,0.247,5.863,2.632,1.875,4.828,0.0,0.009,84.182,0.01,0.037,0.131,0.0,0.037,0.771,0.236,0.246,3.479,0.0,0.453,0.042,14.036,0.304,0.833,39.431,0.098,29.595,513.266,0.001,0.154,2676.136
6819,6819,6819,napa cabbage pureed,54.2,0.29,0.03,0.018,0.111,10.704,2.044,2.191,4.075,0.0,0.037,95.415,0.352,0.121,0.102,0.0,0.08,0.632,0.088,0.114,12.765,0.0,0.486,0.011,52.232,0.054,2.136,11.561,0.214,99.756,298.362,0.001,0.443,2654.623
6820,6820,6820,lady finger raw,17.6,0.478,0.057,0.0,0.145,1.775,0.843,1.562,2.024,0.0,0.139,93.103,0.208,0.07,0.071,0.0,0.171,0.355,0.139,0.235,13.172,0.0,0.942,0.233,8.791,0.059,0.605,31.704,0.07,61.301,216.721,0.001,1.579,4710.982
6821,6821,6821,rainbow chard raw multigrain,95.4,0.295,0.024,0.019,0.115,20.832,6.083,2.366,7.427,0.0,0.021,86.057,0.268,0.051,0.036,0.0,0.074,0.685,0.2,0.031,151.815,0.0,1.987,0.22,26.898,0.116,0.918,21.879,0.109,30.803,272.0,0.001,0.24,4344.149
6822,6822,6822,asparagus grilled roasted,41.3,0.308,0.028,0.018,0.13,7.411,3.557,2.227,7.382,0.0,0.021,93.73,0.017,0.124,0.025,0.0,0.112,1.598,0.279,0.481,24.378,0.0,0.625,0.012,77.964,0.139,0.482,16.387,0.045,20.629,222.806,0.006,0.129,4050.439
6823,6823,6823,burdock root cooked smoked,59.4,0.026,0.0,0.003,0.003,8.908,2.191,5.891,4.084,0.0,0.047,91.368,0.28,0.053,0.036,0.0,0.032,0.918,0.535,0.256,35.896,0.0,0.282,0.009,16.138,0.016,0.192,40.549,0.239,107.582,306.348,0.001,0.224,3485.539
6824,6824,6824,kombu dried classic,74.5,0.685,0.055,0.056,0.351,15.006,7.728,2.067,3.733,0.0,0.036,91.172,0.019,0.053,0.015,0.0,0.06,0.752,0.071,0.199,19.881,0.0,0.252,0.014,476.852,0.139,0.794,9.533,0.102,16.515,178.901,0.014,0.445,1675.841
6825,6825,6825,bell pepper yellow raw variety 3,48.2,2.249,0.391,0.009,0.958,6.297,2.626,0.705,1.004,0.0,0.057,86.138,0.681,0.103,0.127,0.0,0.064,0.52,0.357,0.099,12.658,0.0,0.216,0.023,16.82,0.118,0.298,36.577,0.401,15.898,152.867,0.001,0.258,768.996
6826,6826,6826,serrano pepper salted,47.5,0.237,0.029,0.011,0.085,8.391,3.994,2.944,1.595,0.0,0.013,85.595,0.013,0.049,0.088,0.0,0.138,1.247,0.035,0.276,14.28,0.0,0.599,0.084,42.432,0.06,0.403,19.966,0.059,37.854,211.634,0.001,0.709,1727.633
6827,6827,6827,mushroom oyster raw dried,33.5,0.222,0.025,0.002,0.155,4.434,2.665,3.445,3.45,0.0,0.016,88.861,0.008,0.084,0.086,0.0,0.045,0.397,0.163,0.619,3.253,0.0,0.851,0.041,30.028,0.259,1.555,66.27,0.139,48.79,357.89,0.001,0.26,3592.186
6828,6828,6828,jicama raw fresh,43.8,0.152,0.028,0.01,0.067,9.943,2.158,0.677,8.633,0.0,0.127,87.604,0.099,0.041,0.073,0.0,0.111,0.911,0.079,0.071,22.022,0.0,1.332,0.034,19.626,0.029,1.345,40.904,0.221,47.212,1139.861,0.001,1.47,3967.353
6829,6829,6829,baby carrots extra,31.7,0.284,0.014,0.012,0.038,4.219,0.523,3.067,6.345,0.0,0.016,81.728,0.006,0.028,0.008,0.0,0.029,0.601,0.589,0.181,68.915,0.0,0.479,0.072,57.017,0.043,0.377,7.962,0.13,26.755,479.13,0.001,0.121,8577.078
6830,6830,6830,turnip raw light,98.6,0.331,0.045,0.011,0.066,13.621,5.04,10.286,2.765,0.0,0.016,92.258,1.347,0.028,0.044,0.0,0.103,1.348,0.18,0.065,21.484,0.0,0.576,0.024,41.651,0.037,1.381,20.761,0.063,78.12,238.313,0.001,0.359,2444.991
6831,6831,6831,cherry tomatoes diced,63.2,0.226,0.044,0.01,0.085,9.987,4.754,5.312,1.248,0.0,0.058,91.711,0.003,0.058,0.308,0.0,0.03,0.413,0.372,0.173,2.655,0.0,1.02,0.06,45.876,0.128,1.217,21.666,0.207,11.334,120.196,0.0,0.216,1652.09
6832,6832,6832,parsnip roasted seasoned,56.8,0.696,0.131,0.029,0.18,9.334,2.847,3.293,5.496,0.0,0.025,86.25,0.007,0.159,0.109,0.0,0.034,0.871,0.158,0.068,132.33,0.0,0.404,0.268,92.228,0.074,0.738,20.067,0.069,39.449,98.923,0.002,0.193,6818.807
6833,6833,6833,orange bell pepper original,43.5,0.329,0.055,0.026,0.085,7.329,2.638,2.802,1.478,0.0,0.059,90.017,0.036,0.096,0.039,0.0,0.126,0.383,0.225,0.08,54.108,0.0,0.178,0.122,18.682,0.022,5.47,13.398,0.073,25.869,313.39,0.001,0.574,6101.392
6834,6834,6834,zucchini grilled raw,37.4,0.378,0.021,0.005,0.163,6.952,2.239,1.537,5.091,0.0,0.031,89.329,0.017,0.064,0.021,0.0,0.232,0.477,0.105,0.267,10.324,0.0,0.479,0.02,149.097,0.091,0.259,12.638,0.265,26.237,346.058,0.0,0.189,2936.839
6835,6835,6835,broccoli rabe cooked,67.7,0.199,0.015,0.008,0.084,15.306,3.367,1.183,5.626,0.0,0.025,79.747,0.025,0.154,0.02,0.0,0.028,0.657,0.093,0.137,50.809,0.0,0.487,0.041,35.409,0.09,0.95,9.015,0.197,90.937,266.221,0.0,0.167,2800.129
6836,6836,6836,kale chips traditional,38.2,0.252,0.024,0.012,0.08,7.731,5.806,1.245,2.857,0.0,0.021,89.966,0.068,0.052,0.015,0.0,0.106,0.651,0.191,0.085,15.198,0.0,0.375,0.044,116.516,0.041,0.478,22.153,0.494,50.066,409.11,0.001,0.151,1791.971
6837,6837,6837,broccoli rabe fresh,42.0,0.407,0.049,0.001,0.217,4.574,1.372,5.019,2.889,0.0,0.031,75.948,0.006,0.059,0.11,0.0,0.036,0.617,0.082,0.086,41.826,0.0,0.374,0.039,45.845,0.066,0.869,37.706,0.097,49.046,188.932,0.003,0.477,5024.943
6838,6838,6838,tomato raw grilled,31.4,0.433,0.045,0.035,0.132,4.069,1.518,2.807,3.432,0.0,0.093,80.797,0.007,0.121,0.073,0.0,0.035,0.577,0.054,0.18,9.701,0.0,0.107,0.04,21.65,0.061,0.642,30.284,0.33,19.562,277.625,0.0,0.595,3522.357
6839,6839,6839,pumpkin roasted choice,70.8,0.625,0.067,0.0,0.306,1.287,0.273,15.0,5.2,0.0,0.03,86.082,0.18,0.032,0.006,0.0,0.056,0.812,0.658,0.151,10.129,0.0,0.47,0.027,17.12,0.104,1.391,47.91,0.271,31.205,218.142,0.0,0.189,4938.893
6840,6840,6840,asparagus roasted variety 3,42.6,0.513,0.051,0.034,0.137,6.063,1.698,3.437,1.74,0.0,0.077,90.139,0.372,0.11,0.345,0.0,0.059,0.526,0.094,0.185,23.028,0.0,0.493,0.027,10.702,0.075,0.157,30.132,0.272,41.85,271.825,0.001,0.272,2707.234
6841,6841,6841,kale steamed grilled,25.3,0.531,0.061,0.018,0.178,2.223,0.856,2.906,3.976,0.0,0.027,82.169,0.026,0.213,0.212,0.0,0.051,0.357,0.348,0.146,5.067,0.0,0.176,0.013,34.411,0.035,0.403,9.933,0.165,39.619,142.616,0.001,0.619,4329.284
6842,6842,6842,parsnip roasted smoked,28.9,0.188,0.033,0.01,0.1,5.474,2.649,1.32,1.703,0.0,0.023,85.857,0.003,0.074,0.008,0.0,0.04,0.588,0.206,0.115,15.236,0.0,0.671,0.067,6.846,0.055,0.38,23.788,0.477,47.54,337.203,0.001,0.189,2215.145
6843,6843,6843,heirloom tomato diced,18.1,0.399,0.073,0.026,0.156,2.097,0.776,1.519,7.5,0.0,0.019,90.192,0.17,0.076,0.015,0.0,0.062,0.698,0.611,0.152,8.166,0.0,0.355,0.362,56.285,0.087,1.676,42.448,0.132,32.406,397.069,0.001,0.995,9028.663
6844,6844,6844,parsnip raw boiled,55.5,0.188,0.014,0.0,0.069,12.27,3.988,1.19,4.866,0.0,0.036,96.01,0.003,0.043,0.023,0.0,0.218,1.169,0.103,0.174,28.437,0.0,0.749,0.024,75.579,0.09,0.74,29.498,0.241,55.726,246.375,0.001,0.16,2362.384
6845,6845,6845,purslane raw quick cook,25.0,0.099,0.01,0.0,0.016,3.66,0.842,2.36,5.952,0.0,0.011,86.69,0.102,0.051,0.166,0.0,0.131,0.424,0.186,0.305,13.771,0.0,4.163,0.079,7.936,0.086,0.811,11.778,0.099,207.845,280.991,0.004,0.365,5937.955
6846,6846,6846,broccoli raw whole grain,57.0,0.442,0.053,0.015,0.199,9.39,7.456,3.854,2.435,0.0,0.034,89.688,0.269,0.065,0.107,0.0,0.105,2.908,0.128,0.196,5.303,0.0,0.2,0.019,17.992,0.085,0.549,14.733,0.655,104.112,399.844,0.002,0.471,1206.129
6847,6847,6847,japanese eggplant grilled premium,173.8,0.67,0.104,0.0,0.269,40.0,18.28,1.942,7.558,0.0,0.054,85.75,0.235,0.064,0.01,0.0,0.082,0.711,0.287,0.306,29.665,0.0,0.097,0.014,52.472,0.086,1.051,15.571,0.084,47.085,343.898,0.001,0.742,551.23
6848,6848,6848,sweet potato mashed boiled,31.0,0.432,0.062,0.017,0.168,2.933,1.651,3.85,0.786,0.0,0.138,88.016,0.254,0.095,0.025,0.0,0.263,3.156,0.146,0.336,1.733,0.0,0.3,0.024,51.75,0.027,0.683,17.365,0.165,39.988,171.325,0.0,0.555,2641.806
6849,6849,6849,lotus root sliced smoked,60.1,0.142,0.026,0.008,0.084,12.502,0.513,2.21,2.726,0.0,0.014,97.0,0.386,0.186,0.079,0.0,0.056,0.991,0.05,0.131,12.509,0.0,3.389,0.054,35.109,0.133,0.411,10.177,0.23,78.569,170.45,0.001,2.534,1677.749
6850,6850,6850,baby spinach low sodium,101.2,0.601,0.055,0.016,0.27,22.809,4.425,1.151,7.805,0.0,0.064,75.788,0.014,0.071,0.151,0.0,0.052,0.282,0.099,0.288,29.347,0.0,0.609,0.014,94.025,0.053,0.374,45.815,0.339,34.84,169.034,0.001,0.264,1568.992
6851,6851,6851,green beans steamed boiled,112.6,0.373,0.062,0.026,0.182,23.547,7.017,3.763,8.871,0.0,0.018,91.442,0.246,0.03,0.019,0.0,0.058,0.495,1.197,0.322,2.583,0.0,0.931,0.074,18.984,0.008,0.693,14.021,0.092,26.357,206.519,0.001,0.315,1284.252
6852,6852,6852,asparagus raw processed,71.4,0.103,0.012,0.005,0.031,11.79,5.777,5.833,4.828,0.0,0.011,86.043,0.071,0.117,0.258,0.0,0.422,0.402,0.087,0.122,16.669,0.0,1.121,0.183,102.787,0.043,0.689,37.418,0.21,39.276,429.435,0.001,0.317,2406.82
6853,6853,6853,spaghetti squash spiced,49.9,0.911,0.123,0.0,0.607,8.116,3.068,2.307,3.434,0.0,0.035,86.789,0.023,0.061,0.019,0.0,0.045,2.423,0.071,0.144,12.076,0.0,0.092,0.049,65.95,0.108,0.528,12.658,0.032,143.358,764.576,0.001,0.266,1978.277
6854,6854,6854,spaghetti squash sweetened,60.6,0.608,0.061,0.033,0.295,10.971,3.884,2.809,1.65,0.0,0.022,89.954,0.067,0.06,0.036,0.0,0.039,1.178,0.956,0.134,11.945,0.0,0.794,0.801,59.326,0.063,0.496,12.341,0.044,32.756,211.171,0.003,0.767,1312.015
6855,6855,6855,burdock root cooked classic,34.3,0.219,0.032,0.013,0.111,6.589,4.131,1.486,2.535,0.0,0.013,87.421,0.037,0.224,0.108,0.0,0.031,0.77,0.119,0.17,14.548,0.0,0.638,0.032,20.99,0.331,2.113,10.973,0.246,42.613,330.308,0.001,0.139,2979.277
6856,6856,6856,edamame steamed whole grain,18.2,0.31,0.05,0.012,0.195,3.41,0.985,0.437,2.203,0.0,0.048,94.275,0.019,0.04,0.016,0.0,0.057,0.384,0.27,0.13,23.246,0.0,0.134,0.049,66.341,0.016,0.59,38.391,0.588,30.977,614.125,0.001,0.158,4984.466
6857,6857,6857,yam baked prepared,37.3,0.656,0.111,0.065,0.239,4.662,1.473,3.199,1.749,0.0,0.003,83.183,0.029,0.067,0.212,0.0,0.012,0.731,0.056,0.232,39.317,0.0,0.244,0.054,15.289,0.101,0.657,28.65,0.255,34.621,467.924,0.002,0.56,4167.376
6858,6858,6858,sorrel cooked sweetened,45.0,0.13,0.017,0.006,0.066,3.945,1.085,7.004,7.878,0.0,0.019,69.176,0.763,0.088,0.609,0.0,0.144,0.895,0.058,0.241,4.587,0.0,0.076,0.093,134.175,0.017,3.311,5.038,0.691,21.702,360.347,0.0,0.256,6357.378
6859,6859,6859,snow peas enriched,36.7,2.427,0.551,0.146,1.09,2.482,0.633,1.228,2.558,0.0,0.122,85.974,0.009,0.087,0.011,0.0,0.091,0.73,0.102,0.179,16.026,0.0,1.025,0.034,17.665,0.048,0.422,10.32,0.191,20.146,301.702,0.001,0.778,2290.005
6860,6860,6860,ginger pickled spiced,60.2,0.486,0.04,0.004,0.237,13.117,1.928,0.852,3.425,0.0,0.018,89.838,0.654,0.12,0.084,0.0,0.094,0.174,0.063,0.224,11.753,0.0,0.436,0.028,16.487,0.052,6.819,14.548,0.106,55.818,509.291,0.001,0.363,3389.518
6861,6861,6861,pak choi steamed with olive oil,19.4,0.084,0.007,0.008,0.022,2.969,0.433,1.688,2.768,0.0,0.189,94.461,0.007,0.054,0.116,0.0,0.205,1.765,0.486,0.306,3.642,0.0,0.238,0.005,62.149,0.047,0.444,23.584,0.174,21.702,288.25,0.002,0.051,4057.006
6862,6862,6862,turnip cooked cooked,42.0,0.196,0.03,0.013,0.091,8.273,1.977,1.797,2.811,0.0,0.052,93.011,0.061,0.043,0.043,0.0,0.081,0.523,0.111,0.225,18.741,0.0,0.335,0.021,43.075,0.044,0.657,23.052,0.426,18.164,215.143,0.001,0.736,2486.905
6863,6863,6863,peas frozen cooked chopped,63.4,0.498,0.05,0.014,0.326,11.628,5.756,3.107,0.872,0.0,0.025,79.038,0.461,0.045,0.123,0.0,0.059,0.192,0.193,0.044,9.021,0.0,0.148,0.155,73.311,0.128,0.432,28.694,0.711,35.525,1002.866,0.001,0.04,911.465
6864,6864,6864,broccoli florets roasted pureed,80.9,0.675,0.0,0.029,0.146,17.153,1.767,1.555,2.145,0.0,0.042,75.616,0.04,0.095,0.054,0.0,0.099,0.366,0.35,0.121,20.761,0.0,0.269,0.159,44.671,0.059,0.397,22.628,0.304,52.598,252.133,0.002,0.208,1150.231
6865,6865,6865,bell pepper yellow raw quick cook,48.5,0.234,0.018,0.021,0.156,10.269,1.848,1.341,1.807,0.0,0.019,91.737,0.003,0.367,0.136,0.0,0.107,0.423,0.153,0.143,45.741,0.0,1.187,0.416,31.969,0.077,1.24,29.275,0.354,64.211,331.989,0.001,0.112,3108.196
6866,6866,6866,spirulina dried plain,17.1,0.081,0.005,0.003,0.042,2.874,1.118,1.216,1.849,0.0,0.021,82.178,0.253,0.105,0.037,0.0,0.016,0.699,0.189,0.122,30.439,0.0,0.339,0.021,53.289,0.15,0.212,13.184,0.247,45.782,487.873,0.001,0.401,6098.077
6867,6867,6867,edamame steamed regular,17.4,0.696,0.054,0.064,0.277,1.607,0.535,1.167,2.09,0.0,0.064,93.035,0.05,0.149,0.019,0.0,0.042,0.236,0.942,0.048,5.716,0.0,2.867,0.028,17.826,0.019,0.837,34.657,0.154,40.152,132.215,0.003,0.23,4006.211
6868,6868,6868,cherry tomatoes ready to eat,29.0,0.18,0.028,0.005,0.085,1.623,0.394,5.23,7.706,0.0,0.027,88.226,0.004,0.079,0.079,0.0,0.037,2.327,0.259,0.107,10.743,0.0,0.268,0.055,21.06,0.036,0.395,25.435,0.396,125.66,310.541,0.002,0.211,7056.372
6869,6869,6869,brussels sprouts roasted with spices,39.1,0.623,0.049,0.052,0.222,4.264,1.565,4.1,3.428,0.0,0.07,91.969,0.007,0.071,0.031,0.0,0.204,0.69,0.274,0.152,23.617,0.0,0.492,0.036,37.559,0.128,1.158,30.907,0.213,10.134,301.02,0.0,0.317,4356.847
6870,6870,6870,bell pepper red raw original,76.4,0.453,0.033,0.007,0.266,16.132,4.452,1.95,9.69,0.0,0.017,96.621,0.196,0.115,0.126,0.0,0.036,1.245,0.271,0.152,7.252,0.0,0.556,0.041,48.458,0.053,0.334,14.149,0.047,42.871,416.287,0.005,0.752,1905.296
6871,6871,6871,cassava cooked variety 1,19.4,0.227,0.014,0.016,0.071,3.403,0.333,0.926,3.339,0.0,0.052,81.902,0.014,0.072,0.088,0.0,0.142,0.7,0.037,0.366,18.914,0.0,0.252,0.008,14.889,0.063,0.394,10.342,0.199,30.489,417.548,0.002,0.531,5137.79
6872,6872,6872,watercress raw premium,31.7,0.39,0.061,0.021,0.151,3.61,1.296,3.446,2.515,0.0,0.08,78.923,1.255,0.13,0.064,0.0,0.059,0.396,0.303,0.044,23.443,0.0,0.199,0.018,70.589,0.126,0.888,13.008,0.246,6.896,396.932,0.001,0.251,4648.111
6873,6873,6873,fennel fronds steamed,42.8,0.176,0.008,0.012,0.066,8.72,3.418,1.589,3.286,0.0,0.032,87.983,0.014,0.077,0.714,0.0,0.217,0.987,0.356,0.077,51.814,0.0,0.944,0.02,53.183,0.052,1.989,21.381,0.095,54.487,151.177,0.005,0.337,4484.735
6874,6874,6874,jalapeno pepper raw premium,28.0,0.876,0.032,0.0,0.389,4.113,1.25,0.925,5.641,0.0,0.049,87.9,0.021,0.147,0.137,0.0,0.186,0.31,0.069,0.064,13.696,0.0,1.11,0.202,46.583,0.033,0.481,41.749,0.097,59.962,255.291,0.001,0.414,4124.094
6875,6875,6875,fennel bulb raw salted,39.1,0.402,0.056,0.019,0.193,5.809,0.982,3.069,1.952,0.0,0.043,87.214,0.154,0.127,0.091,0.0,0.055,0.924,0.228,0.328,43.138,0.0,0.557,0.813,15.149,0.264,0.775,25.842,0.199,17.558,119.513,0.001,0.811,4326.75
6876,6876,6876,mushroom white raw baked,76.4,0.25,0.048,0.018,0.065,16.953,2.628,1.58,7.261,0.0,0.025,86.082,0.054,0.166,0.011,0.0,0.082,1.232,0.019,0.16,17.45,0.0,0.957,0.389,6.49,0.103,0.438,23.869,0.188,15.694,263.179,0.001,0.447,1838.209
6877,6877,6877,peas green raw cooked,31.2,0.166,0.028,0.006,0.076,5.029,0.825,2.387,1.122,0.0,0.019,90.04,0.003,0.102,0.036,0.0,0.051,1.379,0.149,0.06,7.118,0.0,0.546,0.026,21.111,0.128,0.96,16.804,0.33,62.173,305.799,0.0,0.3,2615.605
6878,6878,6878,watercress raw with olive oil,169.3,0.396,0.056,0.029,0.175,39.214,0.0,2.219,6.751,0.0,0.008,78.694,0.04,0.334,0.062,0.0,0.058,0.466,0.158,0.172,21.872,0.0,0.547,0.023,69.497,0.069,0.344,14.721,0.153,22.235,167.046,0.0,0.163,1017.435
