,Unnamed: 0.1,Unnamed: 0,food,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density
9251,9251,9251,crowder peas extra,63.8,0.947,0.177,0.335,0.429,8.895,6.107,4.929,4.985,0.0,0.002,78.28,0.007,0.117,0.309,0.0,0.033,1.038,0.805,0.339,2.835,0.0,2.332,0.002,30.83,0.107,3.88,17.103,0.834,190.143,288.073,0.002,0.775,2921.041
9252,9252,9252,soybean mature cooked fortified,149.6,5.626,0.669,1.035,3.021,15.648,0.772,9.084,17.548,0.0,0.008,51.955,0.011,0.299,0.043,0.0,0.077,1.014,0.519,0.123,3.768,0.0,0.471,0.001,35.858,0.201,5.913,74.22,0.913,216.503,256.717,0.005,2.112,3172.464
9253,9253,9253,three bean salad canned herbed,113.9,1.779,0.094,0.461,0.715,19.591,2.752,4.873,7.665,0.0,0.002,72.988,0.003,0.337,0.266,0.0,0.061,0.643,0.448,0.099,3.293,0.0,0.221,0.005,67.566,0.387,3.924,100.429,0.496,144.306,296.97,0.0,1.195,2134.814
9254,9254,9254,dal tadka ready to eat,179.7,0.535,0.111,0.106,0.242,33.351,2.897,10.367,9.241,0.0,0.002,73.644,0.002,0.176,0.171,0.0,0.096,0.891,0.444,0.117,0.0,0.0,0.103,0.008,43.447,0.168,4.693,47.095,1.532,151.181,174.118,0.008,0.767,1980.132
9255,9255,9255,lima beans canned ready to eat,168.8,0.506,0.069,0.093,0.23,35.977,0.512,5.075,3.447,0.0,0.004,70.262,0.001,0.164,0.034,0.0,0.057,1.042,0.137,0.221,5.257,0.0,1.349,0.002,26.412,0.38,0.836,82.387,3.305,71.835,424.107,0.002,2.557,878.477
9256,9256,9256,soy flour defatted serving size small,97.0,1.312,0.108,0.266,0.598,13.67,3.611,7.638,11.367,0.0,0.008,78.16,0.001,0.168,0.063,0.0,0.047,1.927,0.509,0.144,2.548,0.0,1.45,0.007,78.628,0.191,3.481,132.925,0.313,65.711,201.301,0.003,2.365,3268.951
9257,9257,9257,cajun peas high protein,85.0,3.52,0.0,0.894,1.359,9.612,0.991,3.718,4.879,0.0,0.002,85.0,0.001,0.313,0.063,0.0,0.114,1.742,0.288,0.092,4.409,0.0,0.105,0.009,94.152,0.28,2.016,76.4,0.246,231.675,376.976,0.01,0.824,1985.414
9258,9258,9258,black bean soup chopped,155.4,0.687,0.09,0.143,0.339,23.796,3.291,13.506,5.754,0.0,0.003,74.334,0.0,0.255,0.054,0.0,0.062,1.275,0.453,0.195,3.7,0.0,0.354,0.016,22.039,0.3,3.756,55.15,0.299,155.407,175.531,0.013,1.992,2245.567
9259,9259,9259,tofu scrambled standard,100.6,0.309,0.038,0.091,0.136,10.604,0.371,13.858,8.1,0.0,0.011,70.689,0.004,0.205,0.165,0.0,0.052,0.813,0.956,0.133,4.968,0.0,0.506,0.009,48.882,0.457,2.324,37.164,0.391,142.869,403.856,0.002,5.875,3744.777
9260,9260,9260,flageolet beans cooked ready to eat,143.0,0.497,0.038,0.076,0.373,19.449,1.488,15.173,3.85,0.0,0.005,85.0,0.007,0.835,0.268,0.0,0.03,0.868,0.124,0.112,3.782,0.0,0.277,0.003,28.429,0.332,3.785,97.428,0.414,221.06,390.686,0.002,3.457,2554.366
9261,9261,9261,natto fermented soybeans natural,153.6,4.434,0.421,0.647,1.641,19.831,1.161,8.598,9.741,0.0,0.002,59.223,0.007,0.214,0.015,0.0,0.053,2.319,0.314,0.648,1.465,0.0,0.228,0.01,379.755,0.29,3.257,52.248,0.424,77.7,799.701,0.004,2.028,2230.315
9262,9262,9262,edamame frozen serving size small,110.3,1.015,0.084,0.109,0.747,22.715,4.737,2.576,7.622,0.0,0.002,85.0,0.015,0.181,0.056,0.0,0.061,0.456,2.251,0.06,0.0,0.0,0.837,0.001,37.093,0.462,1.054,21.023,0.856,138.794,278.397,0.001,1.554,1157.148
9263,9263,9263,black beans cooked chopped,99.7,1.11,0.192,0.254,0.77,13.758,5.952,8.673,6.278,0.0,0.002,73.141,0.001,0.073,0.177,0.0,0.092,1.997,0.691,0.194,2.256,0.0,0.103,0.001,15.502,0.727,1.94,55.056,0.35,78.728,669.327,0.035,0.864,2220.744
9264,9264,9264,refried beans fat free plain,130.6,0.473,0.035,0.072,0.215,13.71,4.276,17.881,7.525,0.0,0.004,78.31,0.005,0.145,0.138,0.0,0.051,0.697,0.201,0.1,0.0,0.0,0.197,0.011,84.021,0.22,3.258,110.501,0.586,178.401,535.502,0.006,2.189,3233.857
9265,9265,9265,miso white paste ready to eat,100.0,1.212,0.118,0.341,0.561,20.001,3.976,2.267,8.573,0.0,0.006,67.209,0.007,0.514,0.097,0.0,0.056,0.407,0.173,0.184,0.0,0.0,0.154,0.002,186.815,0.74,2.363,46.792,0.468,77.051,700.925,0.007,1.71,1765.532
9266,9266,9266,liquid aminos select,235.2,1.338,0.107,0.179,0.824,50.331,6.051,5.454,9.297,0.0,0.012,45.995,0.001,0.239,0.204,0.0,0.089,1.712,1.584,0.218,1.408,0.0,0.504,0.006,25.909,0.329,3.909,30.614,0.935,71.971,442.992,0.01,3.99,1040.539
9267,9267,9267,tamari gluten free whole,125.8,1.589,0.275,0.31,0.628,22.14,4.287,5.747,7.08,0.0,0.003,77.28,0.002,0.122,0.045,0.0,0.021,1.136,0.387,0.106,1.723,0.0,1.123,0.033,19.452,0.131,3.092,98.468,0.632,100.509,828.617,0.006,2.218,1715.677
9268,9268,9268,dal makhani salted,162.8,0.678,0.028,0.186,0.335,29.156,2.092,10.02,6.632,0.0,0.002,49.988,0.003,0.134,0.288,0.0,0.045,0.888,0.93,0.146,3.188,0.0,0.611,0.001,95.32,0.666,2.94,73.112,0.595,135.87,834.021,0.003,0.729,1842.319
9269,9269,9269,green peas cooked variety 2,179.1,0.897,0.061,0.324,0.457,30.849,1.858,11.906,10.222,0.0,0.0,73.11,0.005,0.107,0.148,0.0,0.145,0.452,0.475,0.057,3.736,0.0,0.138,0.007,34.023,0.262,1.173,25.395,0.915,136.168,169.898,0.009,5.714,1871.456
9270,9270,9270,soybean mature cooked whole grain,97.2,1.026,0.072,0.173,0.498,16.74,3.746,5.245,7.192,0.0,0.002,67.983,0.011,0.309,0.037,0.0,0.029,1.072,0.245,0.137,0.0,0.0,0.607,0.001,31.237,0.338,4.383,146.113,0.426,135.645,591.523,0.006,0.994,2441.677
9271,9271,9271,baby lima beans serving size large,209.6,2.665,0.41,0.37,0.946,22.254,2.105,24.154,2.402,0.0,0.001,59.386,0.011,0.066,0.324,0.0,0.049,0.64,0.454,0.052,3.337,0.0,0.207,0.001,84.154,0.129,2.231,61.278,0.581,133.008,368.443,0.01,3.944,2182.273
9272,9272,9272,winged beans cooked select,228.9,1.294,0.062,0.164,0.639,29.305,5.136,25.0,4.225,0.0,0.004,53.903,0.005,0.277,0.082,0.0,0.04,1.12,0.429,0.085,0.0,0.0,0.218,0.002,31.876,0.35,4.042,59.145,0.408,122.687,530.133,0.003,1.698,2196.497
9273,9273,9273,broad beans dried cooked grilled,154.7,2.023,0.206,0.579,1.297,24.038,3.712,10.08,6.928,0.0,0.002,70.065,0.004,0.201,0.029,0.0,0.109,0.328,0.225,0.418,1.393,0.0,0.182,0.003,52.325,0.381,2.385,120.351,0.654,148.723,364.42,0.005,1.492,1778.72
9274,9274,9274,aburaage fried tofu artisan,155.0,1.066,0.181,0.268,0.602,28.969,11.777,7.385,5.454,0.0,0.008,52.24,0.005,0.288,0.134,0.0,0.076,0.912,0.541,0.062,0.887,0.0,0.136,0.004,24.112,0.431,1.716,95.003,0.808,91.204,439.931,0.005,0.597,964.651
9275,9275,9275,edamame frozen prepared,131.2,0.897,0.136,0.135,0.282,21.941,1.082,8.851,7.082,0.0,0.005,50.428,0.0,0.282,0.214,0.0,0.098,0.145,0.242,0.099,5.726,0.0,0.379,0.001,13.16,0.372,3.335,19.545,0.777,174.101,656.391,0.001,0.877,2273.055
9276,9276,9276,roasted chickpeas spiced,110.3,2.104,0.288,0.431,1.269,18.262,0.828,4.579,7.9,0.0,0.013,67.577,0.02,0.166,0.072,0.0,0.068,4.104,0.25,0.266,0.0,0.0,0.455,0.005,90.993,0.159,0.527,70.189,1.081,91.611,532.884,0.003,2.596,1619.324
9277,9277,9277,tamari gluten free herbed,172.0,1.607,0.148,0.233,0.972,34.183,5.597,5.203,9.382,0.0,0.002,59.721,0.0,0.541,0.164,0.0,0.037,2.712,1.482,0.075,3.867,0.0,0.046,0.002,20.867,0.167,3.31,49.606,0.374,130.772,355.414,0.004,0.738,1375.985
9278,9278,9278,refried beans traditional classic,175.7,2.359,0.109,0.429,1.196,28.06,0.45,10.549,3.248,0.0,0.001,85.0,0.0,0.406,0.125,0.0,0.026,0.764,0.554,0.234,3.733,0.0,1.367,0.001,110.24,0.374,2.005,74.243,1.057,81.083,215.842,0.006,2.003,1483.057
9279,9279,9279,tofu smoked natural,150.5,2.866,0.275,0.444,1.539,25.712,0.461,5.467,11.573,0.0,0.004,62.821,0.002,0.243,0.155,0.0,0.024,0.366,0.405,0.051,4.412,0.0,0.313,0.001,63.881,0.512,7.111,136.405,0.401,152.109,400.459,0.008,2.642,2508.548
9280,9280,9280,lupini beans cooked variety 1,66.6,1.488,0.244,0.243,0.528,8.192,3.817,5.113,11.297,0.0,0.004,85.0,0.002,0.515,0.11,0.0,0.032,1.773,0.258,0.068,0.134,0.0,0.364,0.024,45.003,0.176,1.104,35.056,0.72,116.421,225.106,0.011,2.306,3280.274
9281,9281,9281,fava beans canned whole grain,241.1,0.297,0.012,0.096,0.129,38.421,1.184,21.177,7.328,0.0,0.003,65.833,0.056,0.129,0.136,0.0,0.152,0.243,1.026,0.125,3.181,0.0,0.228,0.005,96.783,0.415,3.9,60.775,1.141,63.063,279.314,0.009,4.19,2122.242
9282,9282,9282,mung bean sprouts raw ready to eat,151.8,3.127,0.616,0.457,1.707,25.454,8.732,5.47,8.764,0.0,0.003,63.587,0.005,0.179,0.466,0.0,0.082,0.384,0.161,0.079,0.0,0.0,1.396,0.007,74.781,0.541,5.385,61.998,0.386,95.188,226.703,0.013,1.294,1640.649
9283,9283,9283,cajun peas grilled,110.7,2.906,0.529,0.523,1.622,17.98,1.318,3.146,9.659,0.0,0.004,85.0,0.001,0.117,0.202,0.0,0.049,0.895,0.482,0.211,1.22,0.0,0.495,0.001,8.628,0.303,3.273,63.066,0.23,165.448,397.349,0.015,3.621,2011.691
9284,9284,9284,black bean soup ancient grain,90.6,0.698,0.035,0.17,0.391,15.442,2.789,5.648,13.695,0.0,0.002,40.598,0.008,0.177,0.018,0.0,0.1,0.699,0.406,0.351,1.751,0.0,0.345,0.049,21.833,0.324,3.041,15.599,0.585,275.32,494.669,0.003,0.967,3352.789
9285,9285,9285,lentils red cooked chopped,117.4,5.924,0.504,1.072,2.778,13.698,2.473,2.33,10.325,0.0,0.002,58.798,0.01,0.12,0.136,0.0,0.03,0.731,0.368,0.305,4.224,0.0,0.274,0.003,23.463,0.169,2.57,38.98,1.273,81.972,289.033,0.005,0.73,1737.948
9286,9286,9286,hummus roasted red pepper shredded,112.5,2.416,0.345,0.416,0.875,18.456,0.553,4.226,3.998,0.0,0.007,54.499,0.006,0.19,0.266,0.0,0.036,0.405,0.424,0.066,6.239,0.0,0.13,0.008,17.369,0.155,3.217,82.374,0.51,156.533,164.724,0.048,6.561,1668.636
9287,9287,9287,tofu extra firm artisan,191.5,1.836,0.0,0.38,0.764,33.01,3.626,10.732,15.467,0.0,0.004,65.218,0.006,0.411,0.199,0.0,0.072,1.184,0.189,0.139,3.909,0.0,0.737,0.0,19.687,0.154,10.067,91.597,1.023,62.751,677.704,0.007,3.073,2852.705
9288,9288,9288,split peas green cooked prepared,156.5,7.886,0.954,0.662,2.784,11.359,1.059,10.033,9.301,0.0,0.014,85.0,0.002,0.081,0.037,0.0,0.027,0.847,0.561,0.114,0.0,0.0,0.097,0.003,52.43,0.215,1.385,23.39,1.027,69.075,578.916,0.001,4.699,1853.344
9289,9289,9289,soy sauce regular traditional,107.9,1.713,0.146,0.218,0.576,13.099,2.622,10.013,4.173,0.0,0.002,64.399,0.004,0.196,0.118,0.0,0.024,0.709,0.78,0.285,0.0,0.0,0.277,0.003,43.271,0.173,3.023,58.196,0.691,242.735,372.091,0.013,1.648,2384.668
9290,9290,9290,moth beans cooked herbed,153.1,2.262,0.147,0.31,0.633,30.704,3.094,2.491,9.245,0.0,0.006,72.717,0.004,0.374,0.304,0.0,0.031,0.938,0.93,0.033,2.146,0.0,0.834,0.001,70.945,0.284,6.201,20.031,0.391,70.305,376.636,0.006,0.76,1731.18
9291,9291,9291,adzuki red bean paste canned,119.5,0.264,0.038,0.021,0.174,23.384,1.655,5.897,10.364,0.0,0.003,66.251,0.007,0.094,0.035,0.0,0.026,0.546,1.833,0.242,0.0,0.0,0.352,0.004,61.24,0.233,1.956,90.294,0.331,132.71,284.298,0.031,1.848,2113.014
9292,9292,9292,flageolet beans cooked pureed,147.1,0.372,0.047,0.092,0.208,30.444,1.011,5.49,7.31,0.0,0.011,67.33,0.001,0.181,0.363,0.0,0.058,0.88,0.707,0.196,3.623,0.0,0.348,0.011,86.691,0.268,2.501,48.609,0.463,74.557,478.527,0.001,0.917,1586.127
9293,9293,9293,fava beans cooked processed,179.6,2.856,0.383,0.788,1.605,30.27,1.764,8.193,18.225,0.0,0.007,70.471,0.004,0.307,0.169,0.0,0.013,2.263,0.086,0.137,2.579,0.0,0.222,0.015,8.54,0.04,1.23,27.643,0.535,184.054,405.981,0.001,2.593,2041.098
9294,9294,9294,three bean salad canned sliced,148.5,5.139,0.288,1.244,3.854,16.116,4.504,9.455,5.69,0.0,0.004,77.788,0.006,0.094,0.18,0.0,0.072,1.848,0.302,0.107,1.52,0.0,0.095,0.006,33.46,0.304,3.006,33.092,0.459,139.787,389.463,0.003,0.551,1724.369
9295,9295,9295,black beans canned drained homestyle,97.1,1.592,0.194,0.517,0.984,11.22,0.645,9.461,5.056,0.0,0.002,72.758,0.001,0.176,0.085,0.0,0.067,0.764,0.765,0.11,2.504,0.0,0.045,0.001,25.278,0.547,1.511,42.798,1.268,138.66,521.172,0.005,1.11,2511.599
9296,9296,9296,white bean cannellini cooked serving size small,152.0,1.167,0.172,0.265,0.504,24.732,1.96,10.638,4.768,0.0,0.004,56.593,0.005,0.178,0.066,0.0,0.06,0.775,0.201,0.119,1.069,0.0,0.327,0.001,36.109,0.382,1.855,66.209,0.659,112.074,293.461,0.004,0.544,1686.939
9297,9297,9297,aburaage fried tofu serving size small,121.1,1.386,0.139,0.277,0.804,14.699,0.813,12.451,7.699,0.0,0.005,49.339,0.001,0.502,0.164,0.0,0.032,1.001,0.344,0.142,2.588,0.0,0.491,0.004,19.706,0.472,2.267,39.707,0.559,151.06,879.979,0.021,4.965,2788.658
9298,9298,9298,great northern beans original,82.7,2.557,0.509,0.529,1.396,8.821,0.945,6.102,6.551,0.0,0.004,35.838,0.002,0.236,0.069,0.0,0.126,1.004,1.467,0.215,4.017,0.0,0.15,0.003,66.715,0.218,1.272,23.223,0.504,157.497,254.576,0.003,1.056,2482.626
9299,9299,9299,cannellini beans cooked seasoned,85.8,0.315,0.048,0.088,0.144,13.055,1.472,7.688,6.081,0.0,0.016,73.692,0.0,0.299,0.265,0.0,0.061,1.457,0.719,0.124,1.33,0.0,0.151,0.007,35.562,0.174,2.479,39.68,0.59,110.09,206.129,0.002,0.934,2818.752
9300,9300,9300,natto fermented soybeans canned,120.8,1.615,0.184,0.297,0.636,13.745,2.793,12.814,16.173,0.0,0.005,55.239,0.008,0.364,0.109,0.0,0.034,1.497,0.192,0.158,4.245,0.0,0.152,0.003,27.266,0.389,3.714,38.032,1.906,164.152,253.859,0.004,0.845,3856.136
9301,9301,9301,refried beans fat free salted,141.2,0.682,0.087,0.18,0.252,22.562,3.504,11.207,7.629,0.0,0.003,40.956,0.001,0.098,0.222,0.0,0.025,0.597,0.397,0.122,5.774,0.0,0.149,0.002,19.745,0.366,3.827,26.094,0.745,134.3,408.368,0.019,1.601,2399.487
9302,9302,9302,lima beans canned serving size small,87.1,0.574,0.055,0.133,0.243,8.072,4.22,12.419,4.352,0.0,0.002,77.247,0.001,0.083,0.225,0.0,0.037,0.848,0.242,0.127,2.6,0.0,0.128,0.002,56.473,0.316,3.04,28.964,3.29,143.874,350.532,0.031,1.214,3394.786
9303,9303,9303,tempeh original herbed,118.7,0.364,0.05,0.071,0.219,18.863,0.893,9.99,7.749,0.0,0.007,70.03,0.004,0.09,0.107,0.0,0.086,1.876,0.528,0.235,2.913,0.0,0.143,0.001,12.683,0.432,3.051,25.685,0.097,127.746,487.842,0.004,0.394,2653.165
9304,9304,9304,chickpeas cooked instant,58.4,0.911,0.127,0.226,0.55,7.266,4.338,5.291,10.962,0.0,0.002,54.435,0.002,0.16,0.181,0.0,0.047,0.523,0.514,0.076,2.416,0.0,0.408,0.002,27.992,0.217,1.982,69.14,0.359,224.993,217.226,0.001,4.626,4038.825
9305,9305,9305,hummus roasted red pepper sliced,86.2,1.308,0.149,0.254,0.736,12.344,9.06,6.259,5.853,0.0,0.004,56.883,0.001,0.114,0.319,0.0,0.151,0.472,0.8,0.145,0.628,0.0,0.182,0.015,34.164,0.344,2.458,73.33,0.23,158.803,1051.777,0.021,2.798,1948.69
9306,9306,9306,roasted chickpeas variety 2,166.6,2.236,0.177,0.521,0.955,29.646,4.332,6.983,4.58,0.0,0.006,82.556,0.001,0.944,0.062,0.0,0.071,1.77,0.301,0.096,2.634,0.0,1.135,0.009,100.375,0.279,1.174,25.966,1.133,369.901,403.011,0.007,1.836,1056.771
9307,9307,9307,hummus roasted red pepper standard,208.8,8.224,0.033,1.678,3.939,25.821,9.653,7.882,7.491,0.0,0.004,76.675,0.003,0.225,0.089,0.0,0.043,0.802,0.134,0.278,2.239,0.0,0.143,0.002,12.512,0.129,2.548,41.001,0.25,277.607,379.634,0.017,0.885,1026.154
9308,9308,9308,borlotti beans cooked natural,97.1,2.728,0.319,0.527,1.083,12.489,4.479,5.651,7.403,0.0,0.002,71.963,0.0,0.104,0.095,0.0,0.061,0.797,0.419,0.172,1.709,0.0,0.232,0.002,53.142,0.35,4.096,48.396,0.948,108.843,560.995,0.005,1.096,2465.658
9309,9309,9309,broad beans dried cooked original,142.6,2.41,0.465,0.46,1.087,22.802,4.133,7.422,7.794,0.0,0.015,67.053,0.003,0.418,0.04,0.0,0.108,0.804,0.321,0.201,4.519,0.0,0.303,0.003,96.402,0.209,2.798,32.691,0.987,140.992,329.212,0.004,2.508,1798.542
9310,9310,9310,roasted chickpeas herbed,153.4,3.036,0.404,0.537,1.694,22.831,2.07,8.682,15.372,0.0,0.009,63.879,0.015,0.344,0.135,0.0,0.028,0.969,0.177,0.402,3.955,0.0,0.108,0.001,38.236,0.27,2.294,30.262,0.998,195.652,338.114,0.005,1.806,2376.616
9311,9311,9311,lentils green cooked marinated,75.6,1.22,0.129,0.194,0.493,11.519,3.32,4.636,8.201,0.0,0.006,85.0,0.007,0.197,0.359,0.0,0.104,2.11,0.397,0.137,2.594,0.0,0.711,0.006,36.125,0.325,5.366,51.399,0.289,183.209,404.216,0.009,1.415,3532.196
9312,9312,9312,green peas cooked herbed,155.7,1.462,0.202,0.219,0.575,22.551,0.689,13.076,11.445,0.0,0.003,68.798,0.002,0.31,0.159,0.0,0.089,1.354,0.585,0.145,6.094,0.0,0.17,0.02,60.178,0.626,2.504,64.077,0.785,62.489,516.544,0.011,3.622,2619.706
9313,9313,9313,edamame cooked smoked,156.8,2.479,0.109,0.654,1.408,20.743,1.004,12.867,7.928,0.0,0.006,35.533,0.014,0.252,0.04,0.0,0.053,0.834,0.162,0.181,1.868,0.0,0.31,0.004,16.288,0.988,1.941,35.538,1.21,118.311,549.248,0.005,2.636,2155.428
9314,9314,9314,lentils red cooked steamed,76.4,0.311,0.055,0.046,0.159,7.533,2.095,10.876,3.437,0.0,0.004,55.842,0.003,0.16,0.029,0.0,0.066,0.457,0.215,0.102,2.553,0.0,0.085,0.002,38.033,0.286,2.003,33.282,0.876,106.845,595.41,0.01,3.341,3278.254
9315,9315,9315,tempeh original spiced,108.9,0.598,0.012,0.131,0.242,18.582,3.473,7.288,2.561,0.0,0.015,81.017,0.008,0.379,0.021,0.0,0.114,1.587,1.038,0.06,3.885,0.0,0.22,0.005,9.934,0.105,5.502,61.976,0.784,229.055,494.202,0.006,1.262,2249.869
9316,9316,9316,tofu firm canned,204.3,5.468,0.722,0.656,2.433,33.488,2.307,5.284,7.873,0.0,0.003,67.463,0.0,0.42,0.096,0.0,0.07,0.462,0.5,0.093,2.976,0.0,0.482,0.002,46.961,0.155,6.171,17.797,0.557,49.422,457.197,0.004,0.944,1431.869
9317,9317,9317,aburaage fried tofu variety 4,167.1,0.974,0.039,0.141,0.396,18.726,2.649,20.854,11.505,0.0,0.001,47.64,0.002,0.07,0.17,0.0,0.031,0.708,0.495,0.215,2.19,0.0,0.296,0.007,12.772,0.274,3.812,58.713,0.998,218.714,216.989,0.011,1.204,3214.601
9318,9318,9318,baby lima beans light,105.6,1.757,0.206,0.364,1.054,14.939,2.358,7.52,9.621,0.0,0.005,59.379,0.003,0.563,0.067,0.0,0.076,1.305,0.575,0.15,0.0,0.0,0.128,0.001,64.41,0.144,2.191,188.853,0.507,190.027,232.704,0.004,1.55,2546.864
9319,9319,9319,lupin flour premium,159.0,1.603,0.282,0.297,0.728,21.575,6.915,14.574,3.82,0.0,0.004,55.935,0.001,0.15,0.073,0.0,0.098,0.21,0.516,0.332,3.931,0.0,0.929,0.004,43.218,0.328,2.756,17.842,0.332,109.541,420.222,0.005,2.301,1897.594
9320,9320,9320,black eyed peas cooked regular,117.2,1.619,0.155,0.382,0.855,8.877,3.951,16.769,5.004,0.0,0.004,58.125,0.003,0.12,0.077,0.0,0.117,0.624,1.518,0.312,1.846,0.0,0.604,0.002,39.561,0.194,1.644,28.56,0.338,146.509,342.454,0.005,0.594,2927.84
9321,9321,9321,miso white paste variety 2,110.4,1.694,0.288,0.456,0.886,8.954,3.314,14.835,10.574,0.0,0.006,70.753,0.009,0.255,0.034,0.0,0.072,0.657,0.319,0.237,3.533,0.0,0.084,0.009,25.317,0.344,1.343,46.368,0.439,72.762,287.407,0.005,1.336,3424.016
9322,9322,9322,fava beans cooked artisan,142.9,0.979,0.035,0.243,0.604,18.446,4.617,15.068,16.405,0.0,0.004,66.344,0.004,0.149,0.034,0.0,0.176,1.205,0.282,0.646,0.71,0.0,0.103,0.002,55.309,0.607,1.771,72.921,0.649,90.181,590.018,0.004,1.433,3157.668
9323,9323,9323,hummus roasted red pepper serving size small,188.7,0.48,0.041,0.096,0.287,36.654,2.123,9.432,3.474,0.0,0.001,62.349,0.011,0.198,0.035,0.0,0.107,1.463,0.324,0.158,0.592,0.0,0.174,0.003,108.248,0.237,1.258,38.414,1.727,172.653,388.894,0.002,0.871,1136.925
9324,9324,9324,split green pea soup ready to eat,115.6,1.139,0.137,0.263,0.748,18.457,0.822,7.876,8.223,0.0,0.005,76.382,0.002,0.255,0.239,0.0,0.104,1.259,0.247,0.147,3.336,0.0,0.207,0.001,29.776,0.687,1.444,34.107,0.47,108.374,232.193,0.008,1.616,2219.707
9325,9325,9325,frozen peas fresh,74.5,1.755,0.369,0.376,1.053,11.385,0.924,3.281,3.916,0.0,0.002,69.708,0.006,0.115,0.039,0.0,0.097,1.155,0.236,0.072,0.0,0.0,0.563,0.002,11.394,0.357,4.152,35.038,1.339,55.799,116.695,0.006,1.033,2348.235
9326,9326,9326,split peas green cooked sliced,106.4,0.835,0.162,0.27,0.521,15.116,6.254,9.617,7.227,0.0,0.006,77.674,0.002,0.107,0.304,0.0,0.044,2.204,0.166,0.097,0.951,0.0,0.281,0.007,36.339,0.116,0.545,36.191,1.094,119.099,576.379,0.005,4.652,2044.033
9327,9327,9327,white bean cannellini cooked reduced fat,193.7,0.407,0.037,0.089,0.177,31.239,0.605,16.28,20.0,0.0,0.002,72.871,0.007,0.596,0.159,0.0,0.073,2.235,0.816,0.265,1.188,0.0,0.268,0.001,37.18,0.19,1.181,33.233,1.758,186.112,808.404,0.001,2.678,2713.084
9328,9328,9328,lupini beans cooked marinated,120.5,0.306,0.025,0.063,0.154,23.085,1.78,6.362,17.705,0.0,0.009,67.984,0.002,0.103,0.015,0.0,0.02,1.793,1.964,0.113,4.851,0.0,0.595,0.021,13.833,0.294,1.878,10.368,0.535,110.838,509.406,0.002,1.76,2919.009
9329,9329,9329,lentils french du puy extra,178.9,8.602,1.583,2.34,3.785,18.11,2.358,7.248,4.466,0.0,0.004,53.228,0.007,0.134,0.262,0.0,0.042,1.961,0.321,0.41,0.45,0.0,0.437,0.001,75.382,0.077,1.519,40.063,1.655,72.733,235.573,0.001,0.664,1006.476
9330,9330,9330,bean burger patty deluxe,121.2,5.287,1.026,1.412,3.294,14.239,1.422,4.159,13.481,0.0,0.012,61.797,0.009,0.096,0.154,0.0,0.017,0.378,0.393,0.182,4.877,0.0,0.283,0.003,58.261,0.23,8.039,73.635,0.365,75.74,500.328,0.003,0.569,3191.179
9331,9331,9331,refried beans traditional ready to eat,120.2,2.795,0.509,0.517,1.339,15.694,0.473,8.056,9.34,0.0,0.012,61.651,0.009,0.081,0.051,0.0,0.058,2.636,0.454,0.232,2.19,0.0,0.553,0.006,60.415,0.26,0.48,39.882,0.821,99.298,343.307,0.007,0.746,2103.82
9332,9332,9332,broad beans dried cooked multigrain,161.6,5.029,1.011,0.87,2.092,18.812,0.624,10.284,7.76,0.0,0.003,61.387,0.001,0.222,0.079,0.0,0.103,0.727,0.21,0.103,2.226,0.0,0.393,0.003,34.983,0.235,2.875,47.139,0.966,106.805,601.585,0.005,1.186,1921.922
9333,9333,9333,fava beans canned instant,244.0,1.472,0.156,0.244,0.843,52.265,1.794,5.417,12.048,0.0,0.021,38.335,0.004,0.112,0.068,0.0,0.095,0.221,0.713,0.043,0.779,0.0,1.087,0.002,14.921,0.291,1.541,56.645,0.994,208.047,853.139,0.003,1.771,1036.097
9334,9334,9334,tamari gluten free serving size small,198.6,9.722,1.079,1.935,3.646,20.22,1.964,7.564,3.578,0.0,0.002,74.475,0.007,0.441,0.056,0.0,0.077,1.554,0.326,0.404,2.652,0.0,0.309,0.001,41.66,0.228,3.089,89.636,1.091,212.601,444.454,0.008,0.711,1077.345
9335,9335,9335,moong dal with spices,108.9,1.576,0.173,0.227,0.897,14.584,2.442,9.091,4.682,0.0,0.002,69.269,0.002,0.112,0.073,0.0,0.092,0.816,0.456,0.097,0.846,0.0,0.321,0.002,28.396,0.666,2.327,71.983,0.227,72.719,271.656,0.001,1.507,2168.115
9336,9336,9336,bean dip mixed natural,118.0,1.817,0.254,0.382,0.945,15.287,5.188,10.135,6.342,0.0,0.004,75.858,0.002,0.136,0.077,0.0,0.077,1.21,0.333,0.086,1.184,0.0,0.491,0.004,22.394,0.215,1.947,40.037,0.759,114.947,255.105,0.019,1.777,2103.42
9337,9337,9337,kidney beans dark red canned with herbs,106.5,2.901,0.215,0.508,1.517,10.652,2.057,9.457,8.268,0.0,0.002,46.133,0.009,0.049,0.036,0.0,0.051,1.828,0.501,0.242,0.0,0.0,0.631,0.008,55.556,0.353,1.015,117.527,0.216,195.858,442.418,0.002,1.519,2452.681
